,YEAR,SERIAL,MONTH,PERNUM,WTFINL,CPSIDP,AGE,SEX,RACE,HISPAN,EMPSTAT,EDUC
1824049,2021,16272,8,4,3689.2202,20210601628104,7,1,100,0,0,1
924252,2020,64888,11,4,5011.4941,20201106488804,9,1,100,100,0,1
2603866,2022,54130,3,3,2648.0505,20220105418803,3,2,100,0,0,1
1715396,2021,14522,7,2,3786.0492,20210601457202,27,2,100,0,34,73
2376044,2022,37308,1,2,1924.5955,20211003708302,41,1,100,0,10,73
1556599,2021,49570,5,3,2675.7655,20200505049103,11,1,100,100,0,1
298720,2020,65503,5,1,3520.9199,20190206690601,31,1,100,0,10,111
1180560,2021,19196,2,1,597.5828,20201101917301,72,1,200,0,36,2
242882,2020,25381,5,9,3629.8213,20190302588009,38,1,100,0,10,73
2305968,2021,60011,12,1,3871.9528,20211005970801,49,1,100,0,10,111
3625051,2023,58028,1,2,2956.7759,20220105017602,47,1,200,0,10,73
2764483,2022,22693,5,7,3152.042,20210502251106,8,2,100,0,0,1
2584138,2022,40335,3,2,1485.3429,20220204034304,15,2,100,100,34,40
503466,2020,7071,8,1,3312.7305,20200700710501,78,2,100,0,10,125
3527864,2022,59221,12,1,4578.4614,20211105884701,68,2,100,0,36,92
2041435,2021,20671,10,2,4014.979,20201002088802,76,1,100,0,36,73
3509816,2022,46384,12,1,517.7642,20210904580801,35,1,100,0,10,111
2312830,2021,64342,12,1,3468.443,20210906371101,63,2,100,0,32,92
985445,2020,34859,12,1,2891.5583,20191103561501,46,1,100,0,10,111
908668,2020,55800,11,5,4151.5334,20201005582105,8,2,100,500,0,1
1764890,2021,46059,7,2,452.0465,20200504734702,30,1,100,0,10,111
496746,2020,2349,8,4,4270.0928,20190600237404,14,2,100,0,0,1
3440135,2022,66736,11,1,3376.9337,20211006613501,70,2,100,0,10,123
1584919,2021,67176,5,1,3198.162,20200406883701,66,1,100,0,36,111
3561499,2023,14389,1,4,7368.8177,20221204261704,35,1,200,0,12,73
2816835,2022,57308,5,4,4796.4571,20210205764705,5,2,100,100,0,1
319881,2020,10657,6,1,2239.3824,20190301092001,85,1,100,0,36,73
2638099,2022,8185,4,2,3782.4708,20210100834502,59,1,651,0,10,123
1748906,2021,35425,7,2,371.1046,20210603548202,74,2,100,0,36,81
2696714,2022,47615,4,1,3738.0379,20210204774501,61,1,100,0,32,50
1413815,2021,28936,4,1,2592.3533,20210402893601,67,2,100,0,10,125
2908130,2022,49506,6,2,1826.573,20220504935302,80,2,100,0,36,123
2184907,2021,47227,11,3,5323.0425,20200804754303,23,2,100,100,34,81
2892258,2022,38438,6,4,1753.8469,20210403827904,23,2,100,0,10,111
1735406,2021,26753,7,1,1237.7532,20210602680301,66,1,100,0,10,123
1820646,2021,14117,8,1,3736.697,20210601413301,30,1,100,0,10,60
2009027,2021,358,10,2,2385.5253,20200800037102,31,1,100,0,34,81
250698,2020,31099,5,1,5652.7367,20200503109901,40,1,200,0,10,111
2193257,2021,52834,11,1,1369.0185,20210905246501,25,2,100,0,10,111
3569632,2023,19907,1,5,9746.7272,20221101690605,6,1,200,0,0,1
2244743,2021,18439,12,4,796.5458,20211101842804,8,2,652,0,0,1
2748046,2022,11671,5,2,632.3869,20220401172702,36,2,100,0,10,123
2725383,2022,66703,4,2,889.362,20220306641302,52,2,100,0,34,73
2346445,2022,17970,1,2,5037.169,20211101783202,27,1,100,0,34,73
1680581,2021,60176,6,1,1669.7886,20210506056601,40,2,100,0,10,111
2042871,2021,21474,10,1,4231.4262,20210802142901,32,1,100,0,10,30
2699835,2022,49657,4,3,2176.9621,20220204938503,5,2,803,611,0,1
1450817,2021,52425,4,2,3155.4433,20200205369102,56,2,100,0,10,91
1096185,2021,35912,1,1,483.4498,20201003578101,73,2,100,0,36,91
393118,2020,65389,6,1,758.9014,20200306663601,32,1,100,0,10,73
3441802,2022,67898,11,2,288.9538,20220906783702,75,2,100,0,36,111
377019,2020,53637,6,1,2163.9145,20200305466001,27,2,100,200,10,123
917160,2020,60731,11,2,1321.108,20191106193502,42,2,100,612,10,91
2157099,2021,28236,11,1,5560.2965,20211102823601,45,1,200,0,10,123
2475829,2022,35463,2,1,682.4694,20210203573501,62,1,100,0,10,50
1065738,2021,17185,1,1,4096.4309,20201001712201,62,2,100,0,36,125
1072246,2021,20888,1,2,3073.2885,20201002084102,7,2,100,0,0,1
1030345,2020,63532,12,1,3511.1708,20201106350701,62,2,100,0,36,73
2482323,2022,40069,2,2,5852.8459,20211203999902,54,2,200,0,10,73
2256632,2021,26093,12,1,1414.6452,20200902623901,51,2,200,0,32,81
3440684,2022,67040,11,2,4796.522,20210906616702,20,2,100,0,10,73
542290,2020,33650,8,2,1153.8107,20190603435102,67,2,200,0,36,123
707465,2020,1943,10,1,528.2468,20190700198401,68,1,802,0,36,73
2501026,2022,53027,2,3,1762.5648,20210105351303,10,2,100,0,0,1
1789162,2021,61932,7,2,3614.867,20200506351502,72,1,200,0,36,123
2487978,2022,44105,2,1,3791.7259,20201204434701,63,2,200,0,36,92
40057,2020,26194,3,3,3212.8578,20181202650902,13,2,200,0,0,1
1036292,2020,67485,12,1,4514.3888,20201006736701,20,1,100,0,10,73
1057079,2021,11009,1,3,3215.8142,20201101090003,0,1,100,0,0,1
3632920,2023,63339,1,1,3312.3214,20211002493801,56,1,100,0,10,92
647580,2020,33273,9,1,1340.4922,20200703327901,53,2,200,0,21,73
2405421,2022,58047,1,4,3825.4373,20210105848804,9,2,100,0,0,1
1783977,2021,58547,7,2,3946.7822,20210505903502,77,2,100,0,36,111
2806655,2022,50587,5,1,3235.5795,20210205088601,49,1,100,100,10,81
3266645,2022,16080,10,3,5797.1377,20210801591803,18,1,200,0,10,71
2458744,2022,23875,2,1,1638.8487,20201102395501,75,2,100,0,36,73
2900509,2022,44398,6,1,3547.8971,20220404442901,74,1,100,0,36,92
1861158,2021,39535,8,1,3495.0152,20200804009301,46,2,100,0,10,73
2932760,2022,66188,6,1,648.2142,20220506604501,80,2,100,0,36,60
2993800,2022,38423,7,3,1612.2367,20210403840303,15,1,100,0,34,40
1913412,2021,5582,9,1,4043.6214,20210700558701,30,2,100,0,34,73
585607,2020,63532,8,2,4114.0109,20190506516602,53,1,100,0,10,111
22438,2020,14656,3,3,3580.6811,20200201463703,7,1,100,0,0,1
3618212,2023,53256,1,1,375.502,20211101332401,54,1,100,0,10,123
1478753,2021,1120,5,3,2044.526,20210500112003,20,2,100,0,10,92
2551393,2022,18102,3,2,4811.8556,20211201798502,53,2,100,0,10,73
3621477,2023,55494,1,4,4009.8606,20211103028103,13,2,651,0,0,1
656397,2020,38648,9,2,690.2535,20200603883202,67,2,100,0,10,111
1819980,2021,13624,8,4,4985.3276,20210601363604,23,1,100,300,34,123
1878847,2021,51155,8,2,3632.9491,20210705115902,43,2,100,0,10,123
713084,2020,5248,10,5,4198.6563,20190900534605,14,2,100,100,0,1
8894,2020,5756,3,1,4096.7092,20191200561501,29,2,100,0,10,91
3583134,2023,28882,1,4,4875.9411,20221002056104,4,2,100,0,0,1
1776266,2021,53640,7,5,2241.592,20200505511705,15,1,100,0,34,50
1174773,2021,15732,2,2,2954.7433,20191201600302,7,2,100,200,0,1
7587,2020,5053,3,5,3443.462,20181200504005,17,1,100,0,34,60
1839129,2021,25326,8,1,1225.4005,20210602537401,71,2,200,0,36,73
738136,2020,19981,10,3,1049.9074,20201001998103,29,1,100,0,32,73
3461082,2022,11440,12,4,578.2697,20210901136904,13,1,100,0,0,1
848888,2020,18531,11,3,662.4218,20201001856503,2,2,100,0,0,1
303995,2020,69318,5,3,686.7524,20200506931803,28,1,100,0,34,111
2943955,2022,5042,7,4,5139.6402,20210700501007,15,1,100,0,34,30
2894020,2022,39765,6,1,4434.7343,20220503963801,55,1,100,0,10,73
1415505,2021,29891,4,2,2886.2094,20210402989102,54,2,200,0,32,91
2293259,2021,51622,12,1,3666.3324,20201105202001,79,2,100,0,36,73
1550931,2021,45946,5,1,485.2074,20210204642601,43,1,100,0,10,123
47250,2020,31111,3,2,3713.447,20181203157402,47,1,100,0,32,92
1221726,2021,45605,2,2,3201.4011,20200204655102,85,2,100,0,36,111
1765280,2021,46301,7,1,5367.785,20200404798301,76,1,100,0,36,81
2124674,2021,6699,11,1,4443.2727,20210800680001,23,1,100,100,10,73
3434764,2022,63088,11,2,3637.1844,20210906223002,55,2,651,0,10,91
2350436,2022,20261,1,1,4064.7759,20201102027401,29,1,651,0,12,125
165988,2020,41702,4,1,1047.2717,20200304186501,43,2,100,100,34,73
2166461,2021,34301,11,1,3760.4031,20201003469701,32,2,100,0,10,73
45758,2020,30089,3,1,3102.2787,20200203010701,36,1,100,0,10,111
1361411,2021,65864,3,3,793.4965,20191206710503,11,2,100,0,0,1
1930227,2021,16330,9,2,3921.0013,20200601657902,63,1,100,0,10,92
3435472,2022,63478,11,2,6150.9821,20211006291602,28,2,100,0,34,60
1647394,2021,38104,6,3,1012.4459,20210503835003,54,2,100,0,32,73
1767341,2021,47750,7,4,6026.1874,20210404848204,19,2,100,0,10,81
117414,2020,7993,4,3,2859.1873,20190100813203,1,2,651,0,0,1
2732470,2022,2619,5,1,3091.3498,20210500260301,66,2,100,0,10,73
2016673,2021,5214,10,4,5151.4013,20200900524804,12,1,651,0,0,1
500048,2020,4881,8,3,6173.897,20190500496803,32,1,100,100,36,111
3343847,2022,554,11,1,1816.9061,20211100053601,59,2,100,0,10,91
2050514,2021,26296,10,1,1941.0458,20200802655001,48,2,200,0,10,92
597430,2020,2702,9,2,3739.2599,20190700279602,30,1,100,0,21,92
250960,2020,31251,5,1,4603.4256,20190403180901,60,1,100,0,32,73
3356008,2022,8110,11,2,4201.4349,20210900806602,74,1,651,0,36,92
1375160,2021,5588,4,2,4530.4012,20210400558802,61,2,100,0,36,111
1022143,2020,58494,12,2,3334.8689,20191205968302,61,2,100,0,34,73
3492315,2022,33594,12,4,1063.9676,20221103355104,3,1,100,0,0,1
1373780,2021,4921,4,1,3891.8391,20200300509901,75,2,100,100,36,20
827548,2020,5616,11,1,3765.1997,20200900559201,66,2,100,0,34,111
3212444,2022,48474,9,1,3758.4255,20220604872601,69,1,100,0,10,73
1227818,2021,49538,2,1,2198.0142,20201204942001,24,1,100,0,10,73
483906,2020,62142,7,1,387.275,20200506295301,53,2,100,0,10,111
1177609,2021,17459,2,1,4397.8043,20200201783901,42,2,200,0,21,73
2888457,2022,35927,6,1,479.8723,20210503555701,80,2,100,0,36,111
1472614,2021,66027,4,2,724.7709,20200306753002,19,1,100,0,10,73
2101246,2021,59701,10,1,3719.7092,20200806022101,46,1,100,0,10,73
2239071,2021,14653,12,1,4737.9466,20201201476701,46,2,100,0,10,123
1446218,2021,49635,4,2,2537.6745,20200405061802,22,2,100,0,10,73
2732770,2022,2834,5,1,4275.4059,20210500283801,65,1,100,100,36,50
3382532,2022,26433,11,2,1667.5423,20220902652002,10,1,100,611,0,1
1562693,2021,53459,5,4,3782.3094,20210205393804,12,1,801,200,0,1
159584,2020,37216,4,2,1410.6042,20200103743702,44,1,100,0,10,73
3553665,2023,8927,1,1,3533.6495,20230100892701,59,1,100,0,10,124
2748484,2022,12032,5,1,357.0669,20220501203201,32,2,100,0,10,123
742336,2020,22365,10,1,3466.0649,20190802272101,45,2,100,0,10,111
72417,2020,48521,3,1,4184.8369,20200104859701,51,1,100,0,10,81
3380107,2022,24747,11,1,4080.7895,20221002476101,74,2,100,0,10,111
3619695,2023,54279,1,4,3850.8221,20211102059303,12,1,100,0,0,1
25744,2020,17045,3,1,4135.921,20200301704501,72,2,100,0,34,111
1917722,2021,7947,9,2,4143.829,20200800807502,36,2,100,0,10,73
2659898,2022,22669,4,3,3564.0108,20220102247803,6,1,100,0,0,1
3426951,2022,57909,11,1,7579.7467,20211005743001,35,1,300,100,10,73
3028722,2022,62726,7,1,0.0,20220506276801,32,1,100,0,1,123
2600868,2022,51982,3,1,3718.1434,20201205230801,76,1,100,0,36,123
3490985,2022,32571,12,5,2709.7176,20221003254905,4,2,200,0,0,1
1518467,2021,25058,5,1,2334.8811,20210302526901,48,1,100,0,10,73
561525,2020,46716,8,3,495.8079,20190504797603,20,2,100,0,10,71
54612,2020,36093,3,1,610.2065,20191203610501,38,1,100,0,34,73
1151896,2021,1694,2,2,502.0725,20210200169402,33,2,100,0,10,73
2004026,2021,64579,9,2,827.9267,20200806548002,61,2,100,0,10,91
158345,2020,36409,4,2,822.7517,20200403640902,26,2,100,0,10,73
803527,2020,59881,10,2,4143.4481,20190706078702,68,1,100,0,36,81
1280186,2021,13591,3,1,3946.558,20210101365101,61,2,200,0,36,73
3313310,2022,48225,10,2,6105.2816,20220804824202,50,2,802,0,10,73
2674445,2022,32183,4,1,3592.4771,20210103219001,52,1,651,0,10,123
1895836,2021,62049,8,3,4351.5139,20210806204903,3,1,100,612,0,1
2918220,2022,56371,6,3,3243.7616,20210505594003,17,1,100,0,34,81
2863444,2022,19359,6,2,732.3278,20220501930402,85,2,100,0,36,111
1046203,2021,4825,1,4,6021.7982,20191000487007,31,1,100,611,10,73
1690193,2021,66411,6,3,4348.3647,20210406725703,15,2,100,0,34,30
170234,2020,44769,4,1,3570.3587,20190204546401,63,2,100,0,32,60
1755739,2021,39896,7,2,791.5324,20200704043302,15,1,100,300,12,2
167276,2020,42754,4,3,8720.6545,20200204293903,4,1,651,0,0,1
1093107,2021,33866,1,5,2014.1113,20201203367205,7,1,100,0,0,1
992131,2020,39083,12,5,6437.8253,20190903966902,9,2,200,0,0,1
2763560,2022,22157,5,1,6130.9007,20210202215601,49,1,200,0,10,73
1649531,2021,39709,6,4,3571.1369,20210603970904,85,2,100,0,36,81
2169381,2021,36349,11,1,1499.5988,20210803613201,19,2,100,0,10,81
1642979,2021,35369,6,1,572.3755,20210403583901,39,1,100,0,10,123
1712750,2021,12460,7,2,513.4422,20200401285502,25,2,100,0,34,124
1700854,2021,5372,7,1,4331.5384,20200400561801,56,2,100,100,10,73
1979043,2021,48258,9,1,2122.482,20200804898001,67,2,100,0,36,81
350316,2020,33444,6,2,1355.1742,20200603344402,58,2,100,0,36,111
3274519,2022,21425,10,2,4241.563,20220802144102,59,2,100,0,10,73
840119,2020,12972,11,1,293.2633,20190901323001,68,1,200,0,36,81
1263092,2021,2907,3,1,3394.1228,20191200298201,68,2,100,0,36,73
992861,2020,39552,12,3,3789.8647,20191104038203,32,1,100,0,10,73
3472798,2022,20061,12,3,1165.6264,20211001982603,1,1,100,0,0,1
159754,2020,37326,4,2,1433.1526,20200103754502,32,1,100,0,10,111
2775042,2022,29661,5,1,2583.8214,20220202951901,72,1,100,0,34,123
2285009,2021,45818,12,1,454.9661,20211104571901,29,1,100,0,10,81
2851101,2022,10421,6,2,2696.1806,20210401041802,34,2,100,0,10,81
3573645,2023,22577,1,3,5031.0134,20221103890403,20,1,100,0,10,81
186279,2020,56166,4,4,571.8321,20190205698304,6,2,100,0,0,1
3069702,2022,21070,8,1,3895.9751,20220502111101,46,2,100,0,10,73
2009755,2021,778,10,1,1867.2919,20211000077801,80,1,100,0,36,73
339536,2020,25687,6,3,1547.2822,20200302612103,85,1,200,0,36,30
1671994,2021,54749,6,3,3649.8974,20200505615403,57,1,100,0,21,81
572318,2020,54393,8,2,4235.8898,20190805539303,11,2,801,0,0,1
120054,2020,9410,4,1,3444.0235,20200200945701,62,1,100,100,32,73
2860523,2022,17539,6,3,7173.4833,20220301746103,9,2,100,0,0,1
506382,2020,8784,8,1,4909.2619,20200700882701,45,2,100,100,21,71
562760,2020,47661,8,4,6374.753,20200704764804,24,1,100,0,10,81
540431,2020,32249,8,1,3881.956,20190803282101,53,2,100,0,10,91
665772,2020,44639,9,3,4187.5419,20200804462303,45,1,100,0,34,92
284767,2020,55753,5,2,698.5291,20190305691502,66,2,100,0,36,50
429499,2020,22745,7,1,3511.5208,20190402339001,44,2,100,0,34,73
2779424,2022,32491,5,1,3435.7641,20210303256101,54,1,100,0,10,111
1780512,2021,56459,7,2,4991.5326,20210505693402,27,2,100,0,10,111
2365414,2022,30276,1,2,6822.616,20211103008102,11,1,200,0,0,1
155301,2020,34234,4,2,996.7785,20200303438902,80,2,100,0,36,111
923578,2020,64549,11,2,3289.2949,20200906437902,72,2,100,0,36,111
1779005,2021,55434,7,2,2727.2245,20210405623202,39,2,100,0,10,111
1366725,2021,538,4,3,3906.9071,20200200057003,16,2,200,0,34,50
3560121,2023,13395,1,1,3574.9647,20221203415101,55,1,100,0,10,111
122207,2020,10862,4,2,3094.4691,20190201095602,59,1,100,0,21,73
2131637,2021,10556,11,3,1775.7571,20210901059903,24,2,100,0,10,123
1651147,2021,40826,6,1,1072.9142,20200604155901,39,2,100,0,21,123
2521927,2022,66994,2,1,3372.0237,20201206730101,74,1,100,0,36,73
1575685,2021,61238,5,1,433.0554,20200306303901,37,1,100,0,10,81
3259467,2022,10641,10,4,2623.5378,20221001064104,14,2,100,0,0,1
3093695,2022,36990,8,2,2677.4105,20220503708402,61,1,100,0,10,73
2777039,2022,30973,5,1,4821.955,20210203102101,27,2,100,0,10,81
2759201,2022,19511,5,2,1243.5322,20210401945302,38,1,100,100,10,73
2459232,2022,24227,2,4,1423.5584,20211202417004,6,1,100,0,0,1
141314,2020,24536,4,1,2064.778,20190102487101,40,1,100,0,32,81
656528,2020,38748,9,1,979.9396,20200703872401,22,2,100,0,10,111
278797,2020,51249,5,1,2469.3019,20200505124901,76,2,100,0,32,111
2557759,2022,21964,3,4,6079.9824,20220202189404,9,1,100,0,0,1
13891,2020,8439,3,1,3304.038,20190200846801,52,2,100,0,10,111
3344085,2022,697,11,2,2115.0,20220800069302,54,1,100,0,10,73
3181580,2022,27233,9,2,2453.3493,20220902723302,53,1,100,0,10,73
905522,2020,53831,11,1,2288.9753,20190905472301,58,2,100,0,32,73
3143354,2022,1870,9,1,577.3979,20210800186501,49,1,100,0,10,73
2509977,2022,59102,2,2,4779.1736,20201205940802,44,2,100,100,10,111
1435883,2021,43135,4,4,5513.878,20210204325704,9,2,100,0,0,1
3405536,2022,42795,11,1,4688.4989,20210904232801,66,1,100,0,10,91
433049,2020,25054,7,5,4962.7505,20190602553404,4,1,100,0,0,1
2887884,2022,35493,6,1,543.7853,20210303544101,34,2,100,0,10,125
1424440,2021,35618,4,1,401.4788,20200203648401,66,2,100,0,10,73
1403188,2021,22410,4,1,2717.0789,20210302243501,60,2,100,0,10,111
2743443,2022,8778,5,3,5075.3464,20210400880503,57,1,100,100,10,92
559643,2020,45432,8,2,9543.983,20200804543202,40,1,100,100,10,73
3152305,2022,7490,9,4,4152.5252,20220900749004,20,2,100,100,10,73
100663,2020,67433,3,1,851.4053,20190206811101,34,2,100,0,10,81
3145243,2022,3260,9,1,4071.4917,20220700322101,80,1,100,0,36,81
1241530,2021,58228,2,1,5729.9756,20200105940301,21,2,100,100,10,81
513572,2020,14087,8,3,10302.0991,20190601434703,27,2,200,0,32,50
2841548,2022,5016,6,2,4965.2473,20210400502802,34,2,100,100,10,73
3064244,2022,17757,8,3,5977.6881,20220801775703,26,1,200,0,34,60
1773741,2021,51906,7,1,3966.8523,20210705190601,52,2,100,0,10,111
248357,2020,29566,5,1,2535.7956,20190303026901,54,1,100,0,10,73
852348,2020,20479,11,2,3217.6977,20201102047902,68,1,100,0,36,91
1528718,2021,31592,5,2,3457.95,20210203188302,67,1,100,0,10,73
3024638,2022,59806,7,2,4538.0445,20210505954202,80,1,100,0,36,73
305664,2020,1016,6,1,3707.0434,20200300103901,80,2,802,0,36,73
734337,2020,17901,10,1,3322.945,20200701783301,50,2,100,0,10,91
1395715,2021,18091,4,3,3710.9981,20210301810903,4,1,100,611,0,1
461370,2020,45607,7,1,4712.4924,20190604667401,32,2,100,0,12,111
2930027,2022,64350,6,1,3618.9377,20220606435001,68,1,100,0,10,111
115363,2020,6857,4,2,3792.6055,20190100693002,36,2,651,0,21,123
240410,2020,23633,5,1,1855.7685,20200302387401,72,2,100,0,36,81
3093176,2022,36611,8,2,1554.1385,20220803661102,60,2,100,0,12,81
914306,2020,59067,11,4,5997.1947,20191006014004,3,1,100,100,0,1
867078,2020,29476,11,1,2842.1304,20200902943301,61,2,100,0,10,111
167355,2020,42807,4,2,6350.8763,20190404316902,33,2,651,0,34,111
1623105,2021,22712,6,1,2585.2588,20200302346801,73,2,100,0,34,91
3497761,2022,37433,12,2,2131.1158,20210903703602,65,1,651,0,34,123
852637,2020,20666,11,2,3951.1794,20191102115802,48,2,200,0,34,111
3624010,2023,57247,1,2,3874.919,20211104492302,67,2,100,0,36,73
257945,2020,36198,5,2,487.3569,20190203705602,46,2,100,0,10,73
1671522,2021,54447,6,4,585.5561,20210505480404,13,1,100,0,0,1
2595337,2022,48360,3,1,5445.4211,20220204837201,24,1,100,0,10,91
1227134,2021,49120,2,8,1848.39,20191205010008,29,1,651,0,10,111
2075765,2021,43133,10,2,4648.0824,20211004313302,40,1,100,0,10,73
1089946,2021,31865,1,2,4879.4479,20210103186502,26,2,100,600,21,30
2988387,2022,34648,7,2,3327.5597,20220503461002,54,1,100,0,10,73
3425798,2022,57089,11,3,4957.3798,20211005662603,56,1,100,100,10,124
3540182,2022,67715,12,2,398.7565,20211206747303,30,1,100,0,10,111
900405,2020,50488,11,1,1822.954,20201105048801,70,2,100,0,36,73
3005276,2022,46631,7,2,402.1941,20210504642802,66,2,100,0,21,92
1618773,2021,20121,6,1,4828.5078,20200402073501,34,1,100,0,10,111
36901,2020,24105,3,2,2255.6173,20200202410402,23,1,100,0,10,111
890124,2020,44149,11,5,4793.1191,20190804483505,9,2,100,0,0,1
1494964,2021,10091,5,2,4157.9075,20210501009102,80,2,100,0,36,111
2726887,2022,67653,4,3,2755.6426,20220406765303,10,2,100,0,0,1
3564380,2023,16418,1,5,6342.3502,20221205685105,2,1,200,0,0,1
3204349,2022,42827,9,3,10592.907,20210904237103,16,1,801,0,34,71
366664,2020,45991,6,2,4227.4562,20200404669302,70,2,100,0,36,73
2096596,2021,56929,10,2,3549.8646,20200905743902,7,1,100,100,0,1
261320,2020,38499,5,3,797.4219,20200403879803,18,1,651,0,21,73
356465,2020,37953,6,3,5611.8495,20190403888504,8,1,100,0,0,1
1762346,2021,44388,7,1,3375.4684,20200604532701,40,2,100,0,10,81
2981216,2022,29857,7,1,3067.9437,20220502980101,43,1,100,0,10,81
425901,2020,20582,7,1,5308.5278,20200502084901,85,1,100,100,36,111
1464045,2021,60791,4,2,1362.4317,20210206096902,54,1,100,0,10,124
2817413,2022,57728,5,1,4846.0824,20210305799701,45,2,100,100,12,50
3311233,2022,46771,10,2,7241.8104,20221004677102,5,1,200,611,0,1
1887724,2021,57133,8,3,6540.2857,20200605825003,54,1,100,100,10,2
1261680,2021,1934,3,1,403.9646,20210100194501,75,2,100,0,36,111
1564632,2021,54610,5,1,520.3041,20210205512601,62,1,100,0,21,81
3622471,2023,56118,1,4,739.4926,20211103503604,13,1,100,0,0,1
1759039,2021,42251,7,4,6216.2779,20210404294105,35,1,100,500,10,123
1172243,2021,14136,2,1,4557.6609,20201101417701,44,1,200,0,10,111
2648821,2022,15650,4,3,4380.9693,20220401565003,27,1,100,300,21,50
407012,2020,6627,7,1,4262.0568,20200600671501,36,1,100,100,10,81
106899,2020,1419,4,2,1670.9855,20200100141602,36,1,100,0,10,91
3414253,2022,49002,11,2,2403.4214,20220804890202,30,2,100,0,10,91
3411147,2022,46685,11,5,416.5649,20210904615405,13,1,100,0,0,1
3556621,2023,10968,1,5,6138.3111,20221201508705,8,1,100,300,0,1
1628482,2021,26041,6,3,2045.6582,20210502616203,6,1,200,0,0,1
1923912,2021,11679,9,1,876.7285,20210701169101,35,2,100,0,10,111
2417879,2022,66331,1,1,874.3623,20211006577001,40,2,100,0,34,73
3407462,2022,44166,11,1,4110.7747,20221104416601,68,2,100,0,36,111
2846540,2022,7799,6,2,3888.2406,20210500780402,52,1,100,0,10,125
768078,2020,38089,10,1,903.0788,20201003808901,66,1,100,0,32,10
2728437,2022,68768,4,5,412.7571,20220406876805,6,1,100,600,0,1
203004,2020,67619,4,5,1322.0232,20190306859405,25,1,200,0,10,81
773912,2020,41754,10,1,3597.6541,20200704160701,49,2,200,0,34,91
1693666,2021,781,7,1,2310.9933,20210400081301,51,2,200,0,10,81
